"Time","Events","ExG97","ExG98","ExG99","ExG100","ExG101","ExG102","ExG103","ExG104","ExG105","ExG106","ExG107","ExG108","ExG109","ExG110","ExG111","ExG112"
0:18:12.906,,1.556,0.527,-0.700,-0.296,4.413,-0.269,1.067,0.379,0.124,-0.690,-1.596,-0.843,-0.450,-0.830,0.798,-3.306
0:18:12.906,,0.705,2.415,0.276,1.661,2.241,0.250,1.372,-0.447,-1.138,-1.187,-1.630,-1.634,0.655,0.454,0.298,-4.219
0:18:12.907,,1.973,2.005,0.346,2.501,1.365,0.844,-0.898,-0.574,-4.836,0.219,-0.683,-0.840,-0.980,1.196,0.794,-2.507
0:18:12.907,,-1.241,1.708,-1.956,-0.849,1.218,-0.633,1.168,0.151,-0.255,0.072,-0.196,-0.253,0.539,-0.131,0.249,0.432
0:18:12.908,,-1.350,3.227,-2.293,-0.414,0.241,-1.243,0.445,2.254,-0.891,-1.297,0.002,0.291,-1.602,-0.953,1.867,1.827
0:18:12.908,,0.997,1.757,-1.273,1.045,0.734,0.721,0.553,1.400,-2.271,-1.321,-1.571,-0.730,-0.241,0.177,-0.154,0.222
0:18:12.909,,1.023,2.592,-0.085,0.996,1.160,1.197,0.984,0.522,-2.829,-2.474,-3.399,-0.500,0.644,-0.049,-0.360,0.585
0:18:12.909,,1.233,1.127,-2.171,1.067,-0.316,-1.639,1.468,0.841,-0.580,-0.653,-3.401,0.035,1.073,-0.840,0.576,2.234
0:18:12.910,,1.955,0.484,-2.577,0.104,-0.476,-1.073,1.380,2.311,-0.869,-2.456,-0.582,-0.401,0.398,1.478,-0.044,0.374
0:18:12.910,,1.829,-0.613,-2.555,0.398,0.721,1.364,0.775,-0.750,-0.007,-2.705,0.684,0.458,-0.103,1.540,0.541,-1.643
0:18:12.911,,0.376,1.889,-2.514,0.706,0.346,1.214,3.990,-2.261,-0.886,-3.148,-2.407,-0.996,2.173,0.393,0.246,0.916
0:18:12.911,,1.779,3.206,-1.964,-0.219,-0.786,0.526,0.075,-0.326,-0.560,-1.836,-1.746,1.790,3.523,0.194,-1.611,-2.124
0:18:12.912,,2.846,2.646,-1.390,-2.601,-0.236,0.718,-0.988,-0.892,-0.666,-0.857,-1.530,2.119,0.268,1.064,0.477,-1.095
0:18:12.912,,1.621,2.850,-2.242,-2.259,0.986,2.236,0.761,0.298,-1.280,-1.298,-1.493,0.815,-0.124,-0.713,0.235,-0.490
0:18:12.913,,-0.742,3.270,-2.250,-1.465,0.383,0.863,1.107,0.224,0.191,-2.607,-0.088,-0.713,0.865,0.197,0.319,0.487
0:18:12.913,,0.601,4.045,0.212,-1.829,-0.012,1.167,2.672,-1.622,-1.125,-3.152,1.440,-0.999,-0.629,-0.516,-0.826,0.585
0:18:12.914,,0.406,0.988,0.947,-0.874,0.344,1.674,0.863,-1.522,-1.271,-0.807,0.022,-0.558,-0.032,0.929,-2.469,1.287
0:18:12.914,,0.284,1.502,0.153,0.504,0.368,0.390,-0.042,-0.471,-0.867,0.971,-0.926,-1.186,-0.157,-1.175,-1.248,1.978
0:18:12.915,,2.515,0.733,-4.376,0.721,-1.121,-1.719,-0.133,1.206,0.485,1.210,2.713,-1.180,1.168,-1.083,0.459,-1.465
0:18:12.915,,2.764,0.950,-0.543,-0.463,-0.187,0.072,1.856,-0.998,-0.046,-0.803,-0.244,-0.159,-1.374,0.363,-0.379,-0.728
0:18:12.916,,1.913,-0.428,1.924,-1.472,-2.027,0.422,2.012,0.037,0.952,-1.534,-0.337,0.453,-0.513,0.078,-1.052,-0.385
0:18:12.916,,1.480,0.763,1.180,-2.275,-0.793,-1.053,0.277,-0.020,1.072,-1.438,0.757,0.416,-0.188,0.267,-0.066,-0.375
0:18:12.917,,1.060,0.523,0.144,-0.817,-0.783,-1.974,1.364,1.220,1.658,0.155,-0.100,-0.533,-0.780,-1.110,0.168,-0.177
0:18:12.917,,2.031,-0.115,1.045,-0.643,1.332,-1.074,2.683,0.339,1.467,1.889,0.545,-3.995,-1.668,-3.044,0.020,-0.911
0:18:12.917,,1.200,1.016,-1.070,1.271,0.641,-1.105,1.424,-0.255,2.504,1.505,1.102,-1.452,-1.643,-2.057,-1.211,-1.887
0:18:12.918,,2.336,0.697,-2.155,0.386,-0.123,0.269,5.203,-1.056,1.680,2.090,0.501,-1.431,-1.731,-1.120,-2.592,-2.982
0:18:12.918,,0.483,0.357,-0.543,0.267,0.883,-0.238,2.656,-1.419,-0.650,-0.137,-1.139,0.856,1.444,-0.043,-0.539,-2.130
0:18:12.919,,-0.261,-1.233,0.701,0.577,0.886,1.226,0.339,-0.119,0.709,-1.084,-1.827,0.611,-0.733,-0.452,0.895,-0.193
0:18:12.919,,2.077,2.030,-0.623,-1.297,1.201,1.647,3.541,-1.401,-0.968,-1.639,-0.700,-1.203,-2.103,-1.495,0.492,0.529
0:18:12.920,,1.561,2.152,0.593,-2.092,1.725,-0.065,0.590,-1.095,-0.098,-1.090,-0.408,-1.590,0.736,0.848,0.545,-2.294
0:18:12.920,,-0.939,1.058,0.750,-1.013,0.168,-0.599,2.277,-1.492,1.441,-1.680,0.195,-1.868,-1.878,2.103,1.637,-0.297
0:18:12.921,,-0.242,3.716,-0.472,3.282,-1.539,0.431,-0.586,-0.650,0.057,1.113,1.509,0.078,-1.721,-2.051,-1.150,-1.780
0:18:12.921,,-1.683,2.539,-0.972,1.664,0.435,-0.810,0.186,-0.713,0.657,-0.799,1.100,0.554,-1.681,-1.992,1.206,0.245
0:18:12.922,,-0.577,0.678,-0.627,-1.909,-0.033,-0.519,2.018,-1.579,2.348,0.141,1.220,1.359,0.495,-1.643,-1.171,-0.283
0:18:12.922,,1.343,1.612,1.856,-0.485,-0.852,-0.542,2.739,-1.250,1.405,0.247,1.955,-0.225,-1.768,-1.869,-1.364,-2.747
0:18:12.923,,0.132,0.774,1.761,-1.393,0.172,0.016,1.247,-1.165,-0.957,-1.405,-0.262,0.662,0.715,0.267,1.082,-1.725
0:18:12.923,,1.043,-0.119,2.080,0.868,-0.313,-0.911,1.399,-1.417,-0.747,0.585,-1.612,-0.065,0.857,-0.393,-0.642,-0.507
0:18:12.924,,0.884,1.001,-0.448,0.537,-1.194,0.059,1.587,-0.673,-0.852,1.508,0.720,0.941,-0.811,-0.649,0.915,-3.600
0:18:12.924,,0.256,2.706,1.032,-0.395,0.059,0.884,1.295,-0.552,-0.050,0.979,-1.457,0.313,-1.917,-0.489,-1.337,-1.323
0:18:12.925,,-0.426,1.157,-0.036,2.006,0.386,-0.788,1.788,0.473,-0.846,-0.484,-0.629,0.327,-1.605,0.178,-2.591,1.096
0:18:12.925,,-1.413,0.221,0.393,0.968,-0.936,-0.875,0.348,0.607,0.095,-1.132,0.225,2.206,-0.015,0.186,-0.923,-0.034
0:18:12.926,,-1.162,0.648,0.775,-1.334,-0.782,-0.921,-0.135,1.650,-0.596,0.011,-0.644,-0.732,0.840,1.354,0.998,0.103
0:18:12.926,,-2.631,-0.915,-1.288,0.233,0.931,-1.509,-0.408,0.680,-1.053,-0.363,0.645,1.860,1.772,1.317,-0.236,1.059
0:18:12.927,,1.800,1.336,-0.442,1.283,-0.668,0.446,-0.018,-0.165,-1.502,-2.002,-0.829,0.138,0.743,-0.100,-0.778,0.663
0:18:12.927,,0.894,1.943,1.139,2.994,-1.639,0.148,2.228,-1.882,-2.057,-4.246,-2.045,3.322,0.199,-1.096,0.886,-0.666
0:18:12.928,,0.368,2.680,-1.067,1.267,2.105,1.439,0.173,-1.531,-1.241,-2.014,-0.987,0.207,-0.613,-1.178,1.684,-1.200
0:18:12.928,,0.096,2.449,-2.054,0.303,1.873,1.439,0.297,-0.383,-0.964,-1.804,1.368,1.931,0.014,-0.994,-0.097,-3.502
0:18:12.929,,0.812,0.140,-0.934,0.710,0.381,0.700,-0.097,0.853,0.046,-2.627,-0.725,0.405,1.674,1.967,-2.266,-0.988
0:18:12.929,,-0.659,0.049,-1.520,-1.061,1.340,1.106,0.449,2.126,-1.611,-1.313,0.307,-0.236,1.854,2.095,-1.908,-1.000
0:18:12.930,,0.025,-1.385,-0.703,-1.314,2.245,-0.370,1.770,0.932,-1.027,-2.015,1.042,-0.701,0.040,1.480,-0.782,0.644
0:18:12.930,,-1.271,1.311,0.646,-0.217,1.456,-2.228,0.333,-1.530,1.223,-1.870,0.484,-0.480,0.535,0.831,-0.692,1.414
0:18:12.931,,-1.157,0.494,-0.213,-0.161,-0.798,-0.480,-0.217,-0.661,1.731,0.299,-1.238,-0.797,0.236,1.356,0.727,0.813
0:18:12.931,,0.106,-0.816,-0.654,0.986,-0.587,-0.336,0.206,0.706,0.888,-0.326,0.029,-1.536,-0.090,1.069,0.361,-0.071
0:18:12.932,,1.333,1.971,1.301,-0.606,-0.408,0.650,-0.325,-1.990,-1.182,-2.827,0.102,-1.168,1.836,0.634,-0.448,1.065
0:18:12.932,,1.860,2.755,-0.400,0.019,-2.293,-0.923,-0.135,-0.218,-1.599,-0.257,-1.530,-1.339,2.635,0.443,0.838,0.201
0:18:12.933,,0.946,2.575,0.521,-2.164,-2.363,-1.665,-0.548,-0.761,-0.092,-1.137,0.872,-0.509,2.561,0.421,-0.216,1.568
0:18:12.933,,0.010,0.282,-0.966,-0.567,-0.767,0.867,-0.551,-0.934,-0.191,-0.855,1.023,-0.593,1.005,1.055,1.477,-0.355
0:18:12.934,,-0.185,-0.646,-2.144,-1.550,1.997,-0.541,-0.161,0.820,0.932,-1.157,0.338,0.968,0.090,0.492,1.307,-0.465
0:18:12.934,,-1.991,1.490,-0.843,-2.145,2.217,-2.816,-0.275,0.858,0.259,0.716,-1.352,2.779,0.012,-1.385,1.125,1.261
0:18:12.935,,-3.461,0.932,-2.070,-0.376,1.687,-0.984,0.408,0.189,0.357,1.188,-0.659,1.165,0.263,-0.137,1.051,0.316
0:18:12.935,,-2.152,-0.583,-0.076,0.718,-1.532,2.834,1.669,-1.105,0.028,0.002,0.820,-0.115,-0.124,0.110,0.932,-1.317
0:18:12.936,,-2.966,0.284,-0.919,0.169,1.360,2.040,0.096,-3.104,0.760,-1.940,1.730,-0.560,1.137,1.887,0.509,-0.520
0:18:12.936,,0.382,0.213,-3.396,-0.303,1.638,-0.741,-0.063,-0.639,0.397,0.103,-0.166,-0.207,1.382,3.103,-1.158,-0.639
0:18:12.937,,-0.057,-0.290,-0.043,-1.370,2.029,-0.777,1.411,0.341,0.608,-0.607,-0.162,-0.440,1.813,0.178,-0.434,-2.105
0:18:12.937,,-1.826,-0.559,-0.605,0.815,0.271,-0.297,0.417,0.494,-0.047,1.368,0.676,-0.999,1.287,0.177,0.852,-1.941
0:18:12.938,,-1.836,-0.198,-1.259,-0.572,-0.378,0.243,-1.375,1.575,0.759,0.721,2.208,-1.880,-0.526,2.178,0.308,0.146
0:18:12.938,,-2.447,-0.975,-1.864,-0.465,-0.090,-0.046,1.152,-1.210,1.368,4.191,1.806,-1.865,-0.949,1.304,0.342,-0.308
0:18:12.938,,-4.904,1.398,-0.206,0.250,-0.244,1.864,0.604,-2.712,-0.157,1.030,2.773,0.281,-0.533,0.003,0.368,0.140
0:18:12.939,,-4.210,-1.154,-1.230,-0.422,-1.129,-0.008,0.034,-0.372,1.445,1.470,4.369,1.934,-1.332,-0.294,-0.101,1.006
0:18:12.939,,-0.640,-0.708,-3.775,-1.800,-1.986,-1.180,2.439,1.972,1.884,0.614,1.254,0.626,-0.565,0.823,0.221,0.812
0:18:12.940,,0.271,-0.464,-0.856,-0.671,-0.318,-0.349,1.134,0.660,-0.957,-0.667,0.499,3.134,0.047,-0.697,-1.641,0.746
0:18:12.940,,-1.498,-0.014,-1.057,1.201,2.283,-1.169,-1.117,-0.047,-0.632,-0.433,1.318,2.051,0.363,1.822,-1.746,-1.404
0:18:12.941,,-1.093,1.248,0.580,-1.112,0.124,-0.373,-0.863,-0.690,-0.208,-1.669,0.705,1.518,0.282,0.880,-0.085,0.665
0:18:12.941,,-1.179,2.986,0.042,-1.202,-0.453,-0.020,0.516,-1.107,-1.373,0.432,0.538,-0.658,-1.057,0.234,1.319,0.994
0:18:12.942,,-0.571,1.465,-0.544,-0.865,-0.738,0.830,-0.457,-0.873,1.352,-0.217,-0.131,-1.876,-0.015,1.167,2.024,-0.516
0:18:12.942,,-0.051,-1.094,-2.205,0.178,0.511,0.266,1.706,-0.429,1.010,-0.682,-0.787,2.578,-0.172,0.938,-0.383,-1.403
0:18:12.943,,0.161,-0.566,-1.791,-1.089,-0.093,-0.413,0.751,-0.567,2.666,-0.258,-0.080,-0.135,-0.922,2.737,0.251,-0.518
0:18:12.943,,-1.551,1.243,-3.030,-0.401,-0.985,1.234,-0.946,0.073,1.525,0.738,-0.317,-0.169,0.958,1.209,-1.003,1.339
0:18:12.944,,0.321,0.931,-2.472,-2.093,-0.946,1.817,-0.689,0.762,1.447,-1.449,1.858,0.532,0.828,0.017,-0.232,-0.758
0:18:12.944,,0.668,-2.664,-3.770,0.357,-0.628,0.737,-0.692,1.010,0.874,1.113,-1.261,0.072,3.400,0.455,0.405,-0.168
0:18:12.945,,-1.036,-2.409,-1.509,-0.155,-1.258,2.095,1.896,0.618,1.656,0.720,-1.875,0.763,-0.442,0.343,0.031,0.629
0:18:12.945,,-0.284,0.801,-1.023,-1.058,-1.846,1.637,2.145,1.772,-0.652,0.138,-1.152,-0.860,0.316,-1.644,0.319,1.276
0:18:12.946,,-1.823,0.191,-1.227,0.683,-1.428,-0.573,-0.218,-1.168,0.895,0.873,0.155,1.183,2.109,-0.139,-0.187,0.571
0:18:12.946,,-2.180,-0.080,-0.725,0.351,0.111,-0.861,0.005,1.436,0.480,0.115,-0.113,0.765,0.548,-1.173,0.799,0.659
0:18:12.947,,-0.161,1.220,-2.382,-0.456,1.045,-0.356,-0.496,0.832,0.890,-1.470,-0.955,-0.687,1.567,-1.032,0.650,1.783
0:18:12.947,,-1.103,2.757,-4.088,-0.479,1.091,0.681,0.125,-0.664,0.526,-1.057,-1.663,1.053,1.891,-0.452,1.475,-0.088
0:18:12.948,,0.468,-0.229,-4.337,0.894,0.704,0.045,0.983,-2.532,0.307,-3.473,-1.018,1.424,2.140,1.662,2.626,0.477
0:18:12.948,,-1.311,-1.174,-3.015,-0.533,-2.020,-0.121,0.993,-0.265,-1.786,-0.064,0.503,1.485,0.049,2.304,3.606,1.373
0:18:12.949,,-0.129,-1.063,-3.549,-1.466,-0.503,-0.023,0.812,1.308,1.028,0.806,0.047,-1.837,-0.267,1.689,2.866,0.404
0:18:12.949,,-0.752,2.050,-2.485,0.167,-0.403,-0.783,-0.648,1.273,2.349,-1.984,-0.621,1.144,-0.206,-0.479,2.597,-1.318
0:18:12.950,,0.211,-0.402,-2.756,2.123,0.225,-0.761,0.257,0.180,0.641,-2.563,-0.633,-0.013,0.908,0.678,2.476,-0.677
0:18:12.950,,0.078,0.434,-0.359,-0.587,0.961,-0.262,-0.117,-1.048,-0.373,-2.158,0.983,2.758,0.813,-0.361,0.495,-1.207
0:18:12.951,,1.515,-0.850,-1.941,-0.115,1.511,0.652,0.906,-0.512,0.765,0.456,0.687,-0.445,0.836,-2.727,-0.493,-0.108
0:18:12.951,,1.672,-0.322,-1.430,-0.226,-0.651,-0.652,0.382,1.466,-0.617,1.564,-0.536,-0.355,0.660,-1.463,-0.405,0.897
0:18:12.952,,-1.192,-1.089,-1.246,-0.106,-1.172,-0.879,0.586,0.748,0.597,-1.849,1.142,-1.276,0.174,3.891,-0.134,1.869
0:18:12.952,,0.227,0.915,-2.920,-0.488,-0.396,-0.847,-0.442,1.085,-0.488,0.295,0.538,-1.298,-0.567,1.266,0.426,2.811
0:18:12.953,,0.471,1.404,-0.173,-1.070,-0.690,-2.436,1.072,0.610,0.294,1.063,1.890,-2.962,-0.329,0.023,-1.312,2.178
0:18:12.953,,2.850,1.913,-1.082,-1.660,-2.010,-1.520,0.684,-0.943,1.596,0.608,1.692,-5.622,2.123,-0.833,0.637,1.508
0:18:12.954,,2.688,-0.500,-1.857,-0.840,-2.895,-2.183,1.667,0.375,2.391,-0.059,0.410,-2.638,1.101,0.189,1.778,0.414
0:18:12.954,,-0.339,-1.751,-1.311,0.956,-1.305,-0.857,0.830,1.580,1.456,0.066,1.225,0.158,-0.898,0.638,-1.572,0.999
0:18:12.955,,2.017,0.981,-1.385,0.312,-0.821,0.128,1.500,-0.554,1.882,-0.322,-0.610,-0.367,-1.592,0.487,-2.188,0.453
0:18:12.955,,4.684,1.110,-1.637,-1.307,-0.844,0.458,1.589,0.250,-1.213,-0.653,-0.267,0.776,-2.904,0.432,0.058,-0.656
0:18:12.956,,1.591,0.999,-3.183,0.171,1.084,-0.798,-0.290,-2.170,0.212,0.422,1.048,-0.776,-1.655,0.570,1.858,1.030
0:18:12.956,,0.726,2.410,-0.066,0.556,1.599,0.647,-0.808,-1.485,-1.362,0.748,0.142,-1.079,-1.041,1.291,-0.478,-1.747
0:18:12.957,,-0.133,0.500,-1.964,-0.463,0.199,0.524,-1.676,-1.701,0.069,2.288,1.526,0.282,-1.969,0.079,0.706,1.767
0:18:12.957,,0.206,0.467,-2.248,0.252,-1.094,-2.014,-0.714,-0.420,1.645,0.965,2.275,0.964,-2.362,0.175,1.742,0.038
0:18:12.958,,-2.097,-0.296,-1.652,0.226,-0.985,0.022,0.285,-0.605,1.974,2.136,1.784,0.984,-0.850,-0.489,0.973,-1.334
0:18:12.958,,0.325,0.342,1.262,-1.312,1.327,-0.414,1.988,0.339,0.606,-0.763,2.748,1.416,-1.777,-3.157,-1.844,-1.000
0:18:12.958,,-0.936,1.942,-0.462,-1.292,1.223,-0.439,2.161,0.542,0.901,1.339,1.573,-2.363,-0.357,-1.180,-2.190,-0.565
0:18:12.959,,0.361,0.513,0.187,-1.254,0.350,-0.002,3.416,-0.502,-0.931,1.174,1.560,-1.921,-1.932,-1.074,-0.374,0.355
0:18:12.959,,0.239,-0.808,0.551,-2.169,0.470,-0.119,2.031,1.234,-1.259,1.694,1.735,-2.390,1.522,-0.902,-0.877,-0.855
0:18:12.960,,-2.494,-0.181,0.025,-2.454,-0.184,-1.787,0.311,0.393,1.177,1.872,1.608,-1.220,1.107,2.311,0.316,-0.834
0:18:12.960,,-2.223,-0.488,1.616,-0.610,-0.974,-3.239,0.769,0.922,0.369,0.330,1.777,0.449,-0.406,0.366,-0.098,1.351
0:18:12.961,,-0.735,0.295,0.315,-2.431,0.719,-1.001,-1.052,1.021,1.444,0.200,0.118,-1.206,0.047,-0.548,1.757,1.053
0:18:12.961,,0.357,0.101,0.043,-0.675,0.656,-0.072,0.835,-0.024,1.791,1.430,-1.643,0.080,-0.393,-0.778,-0.557,-1.252
0:18:12.962,,-0.948,-0.676,2.954,0.121,0.651,-2.493,-0.584,-0.241,2.010,-0.716,1.181,0.510,-1.320,1.071,-0.237,-1.269
0:18:12.962,,-2.255,-1.253,2.626,-2.108,1.142,-0.592,0.236,-0.890,1.146,-0.333,1.853,0.022,-2.072,0.851,0.855,0.671
0:18:12.963,,-2.283,0.067,0.359,1.134,-1.249,0.208,0.437,-0.077,2.723,1.599,-0.364,-0.987,-0.872,-1.955,0.149,1.147
0:18:12.963,,-2.388,0.872,-0.774,-0.691,0.482,0.323,-0.995,1.696,1.713,-1.710,0.550,0.322,-0.045,-0.886,0.436,1.051
0:18:12.964,,-2.035,-1.072,-0.360,0.318,3.080,-0.395,-0.912,0.707,-0.338,-1.963,1.834,-0.393,1.320,-0.336,0.504,0.064
0:18:12.964,,-2.029,-1.809,0.162,-1.584,2.479,-0.076,1.022,2.512,-1.101,-0.133,1.107,0.606,0.663,-1.050,-0.358,-0.476
0:18:12.965,,-0.865,-1.382,0.113,0.620,0.442,-0.264,1.284,-0.267,2.247,-1.356,0.754,-0.897,0.053,-0.695,0.515,-0.299
0:18:12.965,,2.410,-1.357,-0.505,-1.730,-1.465,1.028,0.919,0.363,1.466,-1.389,0.274,0.031,0.160,1.195,-0.600,-0.725
0:18:12.966,,1.621,-0.041,-0.637,-1.735,-2.308,0.478,1.199,2.031,1.422,-0.143,-0.079,-1.051,0.059,1.943,-2.163,-0.689
0:18:12.966,,0.892,-0.457,-0.098,-0.223,-0.324,0.525,1.041,0.364,0.529,0.071,-0.994,-3.314,1.379,2.108,-0.624,-0.889
0:18:12.967,,-0.323,2.071,-0.700,-0.029,-0.549,-2.277,-0.237,-0.147,0.899,-0.857,-2.129,0.574,0.225,0.558,2.303,0.641
0:18:12.967,,2.047,3.758,-1.795,-0.054,-2.907,-0.586,0.239,-1.458,-0.896,-1.435,-1.098,0.086,0.813,0.761,0.464,1.950
0:18:12.968,,0.683,0.410,-0.466,-2.383,-1.756,0.782,-0.070,1.790,0.290,1.998,-3.265,-1.163,1.972,0.170,-0.142,1.290
0:18:12.968,,-0.605,1.165,-2.043,0.165,-1.466,0.124,0.004,2.905,-0.430,1.109,-2.962,0.141,1.781,1.074,-0.624,-0.392
0:18:12.969,,-0.663,1.472,-1.273,1.007,-2.244,-0.249,-0.316,1.018,-1.011,-1.701,0.232,-2.083,-0.031,2.920,1.276,1.533
0:18:12.969,,-2.296,-1.226,0.363,0.625,-0.667,-1.551,-0.594,0.343,-0.702,-1.643,-0.464,-0.066,-0.299,4.263,2.125,1.711
0:18:12.970,,-0.382,-0.939,-1.121,2.630,-0.339,-0.290,-0.691,-0.412,-0.889,-0.249,-1.111,0.418,-0.098,0.255,1.796,1.347
0:18:12.970,,-1.747,1.006,-0.662,2.322,-1.709,-1.262,0.481,-0.230,-0.532,-0.230,-1.398,-0.541,2.805,0.611,2.103,-1.072
0:18:12.971,,-1.248,1.728,-2.425,-0.531,0.319,-0.827,0.639,1.791,-1.300,-1.141,-2.476,0.451,3.433,0.695,1.512,-0.674
0:18:12.971,,-0.237,0.622,-0.887,0.733,0.878,0.066,2.634,0.487,-1.739,-1.217,-1.348,-0.214,3.498,-1.974,-1.602,0.248
0:18:12.972,,0.903,1.269,-2.323,0.412,0.640,-0.899,0.812,0.823,-0.688,0.311,-1.734,-3.129,2.210,-0.711,0.684,1.421
0:18:12.972,,2.476,0.853,-1.300,-0.023,-0.495,-2.107,0.145,0.525,-0.111,-0.599,0.458,-2.422,-0.326,0.931,0.921,1.076
0:18:12.973,,3.802,-0.244,-1.217,-0.365,-1.025,-2.577,1.233,0.735,-1.272,1.078,2.159,-1.283,-1.469,0.485,-0.234,0.196
0:18:12.973,,3.157,-0.559,-1.110,-0.438,-1.070,0.758,1.791,0.179,-1.594,-1.547,2.650,-0.395,-0.764,-0.502,0.809,-1.413
0:18:12.974,,3.207,-1.526,-1.464,-0.428,-0.531,1.533,1.305,1.152,1.260,-0.227,-0.380,-0.344,-3.669,-2.368,0.645,1.939
0:18:12.974,,2.012,-0.557,-0.044,0.163,-1.818,-1.044,-0.183,2.574,-0.909,0.537,1.994,0.740,-1.874,-2.520,0.977,0.044
0:18:12.975,,-1.042,-0.786,-0.165,0.984,-1.178,-0.178,0.146,1.255,0.584,1.950,-0.694,0.852,0.335,-1.111,-0.550,-0.433
0:18:12.975,,1.265,-1.675,0.106,1.384,-0.078,-1.494,-0.081,1.091,-0.131,0.954,-1.204,1.258,0.408,-0.947,-0.569,-0.323
0:18:12.976,,1.112,1.734,-1.024,3.828,-0.723,-3.636,-1.466,-0.410,0.810,0.168,2.039,0.322,-1.318,-0.301,-1.030,-0.173
0:18:12.976,,-0.220,2.875,-0.791,1.073,-0.340,-2.199,-1.112,1.234,2.155,0.689,0.987,-0.920,-0.967,1.336,-1.327,-2.440
0:18:12.977,,0.900,-1.475,-0.757,2.023,-1.095,-0.048,-0.027,1.290,2.749,1.032,0.452,-0.678,-1.025,-1.146,0.075,-2.132
0:18:12.977,,0.907,-2.122,-0.258,1.004,-0.877,-0.510,2.114,1.000,3.853,0.015,-0.248,-0.681,0.141,-1.344,-1.292,-1.546
0:18:12.978,,2.174,0.801,0.078,1.099,-0.467,1.643,2.796,1.996,-0.289,-1.307,0.340,-1.206,-2.021,-1.161,-1.827,-2.649
0:18:12.978,,0.196,-2.764,0.414,0.256,1.146,-1.419,1.046,1.201,1.046,2.004,-0.477,-0.174,-2.196,0.802,-0.013,-1.109
0:18:12.979,,-0.358,-1.059,2.305,2.489,0.693,-0.224,0.988,-0.434,1.110,0.803,-2.371,-0.667,-1.750,-0.390,-0.271,-0.803
0:18:12.979,,0.086,-0.255,1.627,0.596,0.295,-0.061,1.620,1.749,0.400,-2.573,-1.742,1.030,-0.948,0.026,-1.108,-0.732
0:18:12.979,,2.111,1.846,-0.219,-1.190,-0.361,0.084,-0.609,2.444,0.017,-0.559,1.500,0.618,-1.633,-0.551,-1.998,-1.592
0:18:12.980,,1.393,1.293,-0.823,-0.233,0.113,0.513,0.345,1.554,-0.222,0.058,1.144,0.293,-3.045,-1.326,0.536,-1.687
0:18:12.980,,0.606,0.720,1.707,-0.489,-0.073,0.160,0.344,-0.367,0.080,1.274,-1.065,-0.751,-1.133,0.564,-1.507,-0.044
0:18:12.981,,-0.178,1.303,-0.524,-0.350,0.057,-1.476,0.249,1.903,2.404,-0.714,-0.301,-1.320,-0.742,0.242,-0.179,-0.360
0:18:12.981,,0.812,-0.205,-1.800,0.448,-1.452,0.772,0.833,2.461,1.759,0.152,0.933,-1.019,-0.329,-1.565,-0.709,-1.078
0:18:12.982,,0.561,1.009,1.698,1.968,-1.121,-0.543,0.206,-0.033,1.866,-0.919,1.064,-1.979,-0.556,-0.207,-2.005,-1.097
0:18:12.982,,-0.436,1.834,0.259,1.844,-0.241,-0.213,-0.389,0.620,0.525,-0.958,-1.104,-0.656,-1.486,0.388,0.086,-0.012
0:18:12.983,,-1.471,0.832,0.884,3.043,0.129,2.087,0.786,1.278,-0.469,-0.932,-1.221,-1.870,-1.672,-0.311,-0.723,-0.251
0:18:12.983,,-0.608,0.763,2.145,2.602,0.261,0.940,0.680,0.302,-0.364,0.049,-1.055,-4.575,1.242,-1.116,-0.671,-0.697
0:18:12.984,,2.441,0.703,1.630,3.731,-0.132,1.201,0.043,1.354,-0.519,-2.799,-1.986,-4.361,-1.179,-0.542,-0.547,1.088
0:18:12.984,,0.672,3.061,1.492,2.807,-1.387,-1.236,1.578,0.972,-0.545,-2.065,0.223,-2.525,-0.217,-0.245,-0.679,-1.855
0:18:12.985,,1.372,3.674,-0.190,0.236,-1.132,0.645,-0.949,1.811,-0.105,0.255,-0.517,-1.587,-1.732,-0.106,-1.192,-0.591
0:18:12.985,,1.313,2.831,-0.737,-0.465,0.137,0.065,1.209,1.065,1.380,-0.872,-1.760,-2.485,-1.529,0.006,0.536,-0.721
0:18:12.986,,-0.020,3.358,0.433,-1.775,0.870,0.241,0.608,-1.499,1.339,-2.785,0.224,-0.839,-0.881,-0.500,1.041,0.263
0:18:12.986,,1.213,1.108,2.055,-0.644,1.304,-0.217,1.584,-2.609,0.517,-2.604,-0.985,0.484,1.231,-0.661,-0.939,-0.908
0:18:12.987,,0.808,0.209,2.086,0.038,0.265,0.908,-1.121,-1.070,-0.556,0.829,-1.743,0.649,-0.869,0.558,-0.729,-0.322
0:18:12.987,,0.070,0.248,3.133,1.105,1.044,0.541,-0.990,2.601,-2.391,-1.438,-1.352,-1.114,-1.074,-0.117,-0.120,-0.133
0:18:12.988,,-0.612,-0.523,1.746,1.121,-0.600,1.308,0.558,1.944,-2.473,-1.328,-1.942,-1.060,0.257,-0.756,0.812,1.478
0:18:12.988,,0.106,0.308,1.616,-0.594,-0.300,0.098,1.632,0.344,-0.534,-2.050,0.213,-1.605,-1.085,0.699,1.392,-0.227
0:18:12.989,,-0.443,2.462,0.391,1.896,1.627,4.020,-0.067,0.688,-1.078,-2.024,-1.601,-1.651,-1.318,-0.803,-0.119,-1.828
